,Date,Team,Elo
18984,2018-03-15,SAS,1540.4079346141327
19016,2018-03-17,SAS,1548.1597716585197
19042,2018-03-19,SAS,1555.1985193618216
19072,2018-03-21,SAS,1567.5365274280664
19098,2018-03-23,SAS,1575.2573076114782
19117,2018-03-25,SAS,1583.6252880710922
19141,2018-03-27,SAS,1574.18110542886
19174,2018-03-29,SAS,1566.2651661634522
19210,2018-04-01,SAS,1574.0750834302207
19253,2018-04-03,SAS,1587.012336754556
19265,2018-04-04,SAS,1579.3320702535093
19306,2018-04-07,SAS,1568.2223294057496
19332,2018-04-09,SAS,1576.5842590266757
19359,2018-04-11,SAS,1579.5519470217034
19388,2018-10-17,SAS,1572.199092562981
19433,2018-10-20,SAS,1578.5091300491035
19459,2018-10-22,SAS,1572.0459089439357
19476,2018-10-24,SAS,1581.0030461233616
19520,2018-10-27,SAS,1568.4091120619448
19544,2018-10-29,SAS,1572.790304500419
19575,2018-10-31,SAS,1575.4446055294036
19610,2018-11-03,SAS,1580.2155954047118
19622,2018-11-04,SAS,1587.3592631962974
19661,2018-11-07,SAS,1569.7440781354292
19708,2018-11-10,SAS,1560.79841276434
19739,2018-11-12,SAS,1571.4168548858702
19765,2018-11-14,SAS,1560.3008254766346
19773,2018-11-15,SAS,1545.083933844583
19816,2018-11-18,SAS,1538.5313582669316
19831,2018-11-19,SAS,1548.9768260619835
19860,2018-11-21,SAS,1542.6874455921877
19883,2018-11-23,SAS,1527.2029180091167
19905,2018-11-24,SAS,1542.0635089258726
19925,2018-11-26,SAS,1535.5641154548046
19951,2018-11-28,SAS,1542.365193161347
19978,2018-11-30,SAS,1534.6786133174398
20008,2018-12-02,SAS,1524.9008544461246
20033,2018-12-04,SAS,1533.8327694829472
20051,2018-12-05,SAS,1527.5516414774086
20070,2018-12-07,SAS,1519.9258289041577
20098,2018-12-09,SAS,1527.107134622662
20124,2018-12-11,SAS,1535.8975451878503
20150,2018-12-13,SAS,1537.761091925138
20178,2018-12-15,SAS,1545.8736315027513
20208,2018-12-17,SAS,1528.2975163547746
20223,2018-12-19,SAS,1536.8604618011193
20258,2018-12-21,SAS,1546.4463811823027
20273,2018-12-22,SAS,1552.2693166830188
20324,2018-12-26,SAS,1547.1181613385475
20351,2018-12-28,SAS,1556.513400421446
20371,2018-12-29,SAS,1550.8224947439724
20388,2018-12-31,SAS,1564.1266643392441
20422,2019-01-03,SAS,1572.0440025858043
20456,2019-01-05,SAS,1581.6776021404935
20475,2019-01-07,SAS,1585.0567373562908
20513,2019-01-09,SAS,1594.6962221878325
20528,2019-01-10,SAS,1581.9471931854237
20557,2019-01-12,SAS,1589.1161032386249
20607,2019-01-16,SAS,1581.5023945271914
20631,2019-01-18,SAS,1589.9270827185696
20658,2019-01-20,SAS,1600.4328197131233
20705,2019-01-23,SAS,1585.2454217529066
20735,2019-01-26,SAS,1578.2960715942613
20756,2019-01-27,SAS,1588.7324933411508
20780,2019-01-29,SAS,1593.3060809539077
20804,2019-01-31,SAS,1595.0317084959372
20830,2019-02-02,SAS,1600.038047488858
20857,2019-02-04,SAS,1604.6414220755687
20883,2019-02-06,SAS,1594.2238792580922
20895,2019-02-07,SAS,1589.3472753302744
20913,2019-02-09,SAS,1582.0903122158259
20957,2019-02-12,SAS,1575.2453629551635
21007,2019-02-22,SAS,1583.1538298396767
21045,2019-02-24,SAS,1578.3238530851113
21051,2019-02-25,SAS,1562.4357745570985
21084,2019-02-27,SAS,1552.7272819258524
21126,2019-03-02,SAS,1558.744637036434
21152,2019-03-04,SAS,1566.778054801428
21179,2019-03-06,SAS,1575.4256724754755
21236,2019-03-10,SAS,1582.953733993545
21257,2019-03-12,SAS,1592.870983657979
21298,2019-03-15,SAS,1599.934203740714
21312,2019-03-16,SAS,1601.2549204996558
21342,2019-03-18,SAS,1608.8576508672095
21372,2019-03-20,SAS,1617.5879216298977
21397,2019-03-22,SAS,1601.7820064014463
21425,2019-03-24,SAS,1595.7843226094876
21480,2019-03-28,SAS,1607.9246590110329
21516,2019-03-31,SAS,1610.3181620948524
21540,2019-04-02,SAS,1594.0644896015203
21561,2019-04-03,SAS,1597.5465156963244
21577,2019-04-05,SAS,1591.0065912886641
21605,2019-04-07,SAS,1599.5380139307013
21660,2019-04-10,SAS,1605.260419903184
15,2010-01-02,TOR,1500
32,2010-01-03,TOR,1492.8012999960577
67,2010-01-06,TOR,1500.5385635929947
83,2010-01-08,TOR,1513.2701600311718
120,2010-01-10,TOR,1525.7067397746287
131,2010-01-11,TOR,1512.5349932981278
193,2010-01-15,TOR,1504.7797612191896
218,2010-01-17,TOR,1518.0869852500477
245,2010-01-19,TOR,1524.9652466840018
261,2010-01-20,TOR,1517.903969735682
280,2010-01-22,TOR,1510.2091030461638
322,2010-01-24,TOR,1517.3269432974926
354,2010-01-27,TOR,1525.0728349583367
371,2010-01-28,TOR,1531.80620190985
418,2010-01-31,TOR,1543.4953470880134
441,2010-02-02,TOR,1549.3609947392908
456,2010-02-03,TOR,1540.378790820582
514,2010-02-07,TOR,1544.2050606256967
546,2010-02-10,TOR,1548.0126018108324
590,2010-02-17,TOR,1554.1027699410522
623,2010-02-19,TOR,1540.0830569933107
632,2010-02-20,TOR,1548.1536895983184
688,2010-02-24,TOR,1553.4209660044294
714,2010-02-26,TOR,1539.1256108582907
757,2010-02-28,TOR,1527.638916988389
773,2010-03-01,TOR,1521.1302303312784
820,2010-03-05,TOR,1511.9690351740367
852,2010-03-07,TOR,1516.7424518956018
887,2010-03-09,TOR,1502.4983332314189
903,2010-03-10,TOR,1496.9871626393942
945,2010-03-13,TOR,1486.9155057721723
957,2010-03-14,TOR,1476.8381323953815
992,2010-03-17,TOR,1471.3866790130603
1010,2010-03-19,TOR,1480.9268578219235
1035,2010-03-20,TOR,1470.8327088901617
1065,2010-03-22,TOR,1479.6281640153982
1090,2010-03-24,TOR,1489.100863719895
1116,2010-03-26,TOR,1479.2391397206472
1147,2010-03-28,TOR,1468.573287300133
1159,2010-03-29,TOR,1463.2384079568221
1182,2010-03-31,TOR,1478.477390152298
1223,2010-04-03,TOR,1483.9597626946788
1246,2010-04-04,TOR,1495.0095575042467
1257,2010-04-06,TOR,1479.7960076380596
1276,2010-04-07,TOR,1476.0609093211403
1307,2010-04-09,TOR,1464.3785355828747
1348,2010-04-11,TOR,1459.1391858469517
1359,2010-04-12,TOR,1447.030839656388
1400,2010-04-14,TOR,1458.284208035921
1418,2010-10-27,TOR,1464.482750459513
1446,2010-10-29,TOR,1450.3802511281829
1493,2010-11-01,TOR,1461.7049612515154
1521,2010-11-03,TOR,1451.714193194585
1555,2010-11-05,TOR,1447.539962950859
1569,2010-11-06,TOR,1443.917497222592
1588,2010-11-08,TOR,1439.919316039266
1612,2010-11-10,TOR,1427.2729045678302
1639,2010-11-12,TOR,1416.4195267944635
1659,2010-11-13,TOR,1433.7846350838363
1695,2010-11-16,TOR,1429.7228775400902
1707,2010-11-17,TOR,1420.6908404946835
1732,2010-11-19,TOR,1432.0973362043248
1766,2010-11-21,TOR,1440.2874124473487
1802,2010-11-24,TOR,1450.9205587340866
1827,2010-11-26,TOR,1456.0178627500986
1860,2010-11-28,TOR,1451.4555504549794
1898,2010-12-01,TOR,1441.6822879020601
1922,2010-12-03,TOR,1447.0390222728324
1958,2010-12-05,TOR,1458.472013692552
1971,2010-12-06,TOR,1445.43811384724
2003,2010-12-08,TOR,1439.809756451151
2026,2010-12-10,TOR,1433.3023989202204
2051,2010-12-11,TOR,1424.934499345604
2079,2010-12-14,TOR,1436.3094828231488
2098,2010-12-15,TOR,1430.1867255706056
2124,2010-12-17,TOR,1421.606619633059
2158,2010-12-19,TOR,1426.321714203107
2194,2010-12-22,TOR,1418.8913117721902
2241,2010-12-27,TOR,1404.627705464199
2263,2010-12-28,TOR,1399.1186150148158
2301,2010-12-31,TOR,1417.3413666828762
2326,2011-01-02,TOR,1412.3707663960738
2351,2011-01-04,TOR,1405.679490619477
2361,2011-01-05,TOR,1402.4219644547409
2391,2011-01-07,TOR,1415.3616573601814
2420,2011-01-09,TOR,1412.7988421175019
2454,2011-01-12,TOR,1417.1958306671959
2482,2011-01-14,TOR,1409.7774782313522
2501,2011-01-15,TOR,1395.8329875461059
2559,2011-01-19,TOR,1386.8837648351623
2579,2011-01-21,TOR,1385.2338874343081
2603,2011-01-22,TOR,1382.9625387186545
2626,2011-01-24,TOR,1380.7250910986709
2652,2011-01-26,TOR,1371.739135571336
2676,2011-01-28,TOR,1361.202538164547
2701,2011-01-29,TOR,1352.7025837234387
2723,2011-01-31,TOR,1343.2568198410472
2743,2011-02-02,TOR,1338.2151741427388
2774,2011-02-04,TOR,1336.1306344884551
2839,2011-02-08,TOR,1341.8141117533658
2850,2011-02-09,TOR,1337.8242363128436
2874,2011-02-11,TOR,1334.6966647287863
2910,2011-02-13,TOR,1327.9812283756542
2940,2011-02-16,TOR,1337.5863746902353
2965,2011-02-22,TOR,1333.6094129608473
2992,2011-02-23,TOR,1329.9628935223795
3014,2011-02-25,TOR,1345.0321462002616
3052,2011-02-27,TOR,1337.318405953294
3107,2011-03-04,TOR,1333.2808557167173
3127,2011-03-05,TOR,1325.7462390794121
3184,2011-03-09,TOR,1318.6144276237626
3210,2011-03-11,TOR,1310.3410235915087
3240,2011-03-13,TOR,1320.961783709419
3279,2011-03-16,TOR,1312.362920502005
3304,2011-03-18,TOR,1306.6583459142103
3347,2011-03-20,TOR,1313.4476394093906
3365,2011-03-21,TOR,1331.8140294747532
3391,2011-03-23,TOR,1329.4577240328904
3419,2011-03-25,TOR,1326.5432572155655
3433,2011-03-26,TOR,1321.5157488412501
3478,2011-03-30,TOR,1316.7323812114453
3523,2011-04-02,TOR,1307.2714589432405
3546,2011-04-03,TOR,1305.978236948494
3565,2011-04-05,TOR,1321.5312001190243
3584,2011-04-06,TOR,1317.4251579931738
3609,2011-04-08,TOR,1304.5417602126718
3642,2011-04-10,TOR,1301.5930195878307
3663,2011-04-11,TOR,1309.2354996949193
3694,2011-04-13,TOR,1305.343640870163
3717,2011-12-26,TOR,1301.469812530028
3748,2011-12-28,TOR,1315.290727262411
3791,2011-12-30,TOR,1306.9145446966852
3817,2012-01-01,TOR,1305.224336304086
3839,2012-01-02,TOR,1303.6392220799262
3860,2012-01-04,TOR,1320.4425133444415
3892,2012-01-06,TOR,1328.5465273193045
3921,2012-01-07,TOR,1314.6472415962069
3942,2012-01-09,TOR,1311.4675306274253
3955,2012-01-10,TOR,1317.3734266847805
3974,2012-01-11,TOR,1309.346972474391
4006,2012-01-13,TOR,1298.262664715869
4031,2012-01-14,TOR,1291.1358962294046
4061,2012-01-16,TOR,1290.2846809817795
4089,2012-01-18,TOR,1287.9031127752678
4108,2012-01-20,TOR,1285.4149394406404
4149,2012-01-22,TOR,1280.7377875834336
4181,2012-01-24,TOR,1277.8259226247962
4201,2012-01-25,TOR,1295.1060753612296
4231,2012-01-27,TOR,1312.0561146089658
4253,2012-01-29,TOR,1310.5425929520115
4282,2012-01-31,TOR,1324.2497289057787
4297,2012-02-01,TOR,1317.8923686769467
4326,2012-02-03,TOR,1315.266207910947
4369,2012-02-05,TOR,1322.04667646111
4375,2012-02-06,TOR,1320.6000232827876
4406,2012-02-08,TOR,1312.4649681165454
4434,2012-02-10,TOR,1304.1042916980334
4466,2012-02-12,TOR,1318.1070439235705
4490,2012-02-14,TOR,1312.970464564642
4508,2012-02-15,TOR,1304.6917301531503
4538,2012-02-17,TOR,1300.9614364118615
4616,2012-02-22,TOR,1288.1470798381442
4651,2012-02-28,TOR,1297.481130118267
4690,2012-03-02,TOR,1295.2869598830814
4728,2012-03-04,TOR,1289.901134249647
4740,2012-03-05,TOR,1302.1275009342842
4770,2012-03-07,TOR,1297.5625377255972
4815,2012-03-10,TOR,1310.9510572489185
4836,2012-03-11,TOR,1305.4053892497777
4857,2012-03-13,TOR,1297.0397293611088
4875,2012-03-14,TOR,1312.2214074600458
4913,2012-03-16,TOR,1305.7456063544848
4927,2012-03-17,TOR,1323.6388545621448
4971,2012-03-20,TOR,1315.1132870273939
4984,2012-03-21,TOR,1311.640589619621
5014,2012-03-23,TOR,1308.73266630302
5039,2012-03-24,TOR,1321.3778558070082
5066,2012-03-26,TOR,1320.3180046876378
5098,2012-03-28,TOR,1315.4786155708728
5118,2012-03-30,TOR,1329.1967740444159
5160,2012-04-01,TOR,1325.4966845300135
5184,2012-04-03,TOR,1331.6951379747816
5197,2012-04-04,TOR,1336.7248981337607
5234,2012-04-06,TOR,1353.0436811953396
5271,2012-04-08,TOR,1339.62059244516
5279,2012-04-09,TOR,1338.0512081240724
5308,2012-04-11,TOR,1335.0262362029691
5342,2012-04-13,TOR,1326.1409785795756
5377,2012-04-15,TOR,1340.9537013804904
5392,2012-04-16,TOR,1357.997331041864
5427,2012-04-18,TOR,1349.9917361609487
5487,2012-04-22,TOR,1348.3606112973887
5505,2012-04-23,TOR,1342.0024554144497
5530,2012-04-26,TOR,1337.8801653888763
5562,2012-10-31,TOR,1345.0132989219808
5620,2012-11-04,TOR,1338.1600664801272
5643,2012-11-06,TOR,1346.1065896128996
5659,2012-11-07,TOR,1344.1608126179763
5696,2012-11-10,TOR,1341.6431675801439
5722,2012-11-12,TOR,1333.2469654595895
5739,2012-11-13,TOR,1326.9118688594272
5785,2012-11-17,TOR,1343.967335550038
5800,2012-11-18,TOR,1341.7736434456156
5827,2012-11-20,TOR,1354.2213765857812
5829,2012-11-21,TOR,1350.1254458016485
5859,2012-11-23,TOR,1339.9802555119968
5890,2012-11-25,TOR,1333.6298840102895
5913,2012-11-27,TOR,1330.5419936160777
5929,2012-11-28,TOR,1327.0390086491211
5942,2012-11-30,TOR,1325.5161314074826
5985,2012-12-03,TOR,1337.4237378529053
6017,2012-12-05,TOR,1334.9307380035673
6039,2012-12-07,TOR,1328.0001323822069
6063,2012-12-09,TOR,1325.2640576049678
6083,2012-12-10,TOR,1323.4713145536332
6122,2012-12-14,TOR,1318.8817064754023
6154,2012-12-16,TOR,1332.097274363679
6173,2012-12-18,TOR,1344.2594323230662
6192,2012-12-19,TOR,1355.7256207332684
6214,2012-12-21,TOR,1363.1249890191775
6275,2012-12-26,TOR,1374.9280405368495
6311,2012-12-29,TOR,1373.418886000175
6360,2013-01-02,TOR,1388.9232528411183
6382,2013-01-04,TOR,1398.8157512544853
6420,2013-01-06,TOR,1386.0539477964057
6456,2013-01-09,TOR,1380.9250512859746
6478,2013-01-11,TOR,1390.1200226651765
6514,2013-01-13,TOR,1393.8464769068148
6545,2013-01-15,TOR,1383.202507335247
6554,2013-01-16,TOR,1379.6686724256724
6585,2013-01-18,TOR,1373.4188396120337
6610,2013-01-20,TOR,1368.2004872396165
6645,2013-01-23,TOR,1379.0905762018624
6663,2013-01-24,TOR,1376.822956661194
6688,2013-01-26,TOR,1390.675789274949
6720,2013-01-28,TOR,1376.555567265173
6743,2013-01-30,TOR,1367.577975903556
6766,2013-02-01,TOR,1363.771844580143
6806,2013-02-03,TOR,1378.6461609415528
6840,2013-02-06,TOR,1372.798990395534
6865,2013-02-08,TOR,1364.9931465734107
6924,2013-02-12,TOR,1382.3774665172114
6949,2013-02-13,TOR,1396.5177796556052
6965,2013-02-19,TOR,1413.0392604961253
6982,2013-02-20,TOR,1424.8336808656688
7006,2013-02-22,TOR,1417.6445832038441
7054,2013-02-25,TOR,1428.3965125854263
7077,2013-02-27,TOR,1414.6303459871715
7102,2013-03-01,TOR,1406.3177595069594
7127,2013-03-02,TOR,1398.3536428406608
7159,2013-03-04,TOR,1392.9599477753063
7185,2013-03-06,TOR,1388.2572151566003
7219,2013-03-08,TOR,1402.7664859545946
7240,2013-03-10,TOR,1398.7681707759307
7281,2013-03-13,TOR,1405.3376896002069
7300,2013-03-15,TOR,1401.8508110247292
7330,2013-03-17,TOR,1405.3116193754086
7371,2013-03-20,TOR,1401.1543151765886
7400,2013-03-22,TOR,1389.3347459905578
7419,2013-03-23,TOR,1380.902422666093
7468,2013-03-27,TOR,1377.4424299198738
7501,2013-03-29,TOR,1369.0296187132767
7535,2013-03-31,TOR,1381.7761356288574
7542,2013-04-01,TOR,1375.267835997293
7570,2013-04-03,TOR,1361.8454557323485
7605,2013-04-05,TOR,1370.8301655182981
7623,2013-04-06,TOR,1384.1817968602609
7653,2013-04-09,TOR,1378.4477063772486
7686,2013-04-12,TOR,1395.1201580297661
7724,2013-04-14,TOR,1406.7300702078887
7755,2013-04-16,TOR,1418.6908379849551
7778,2013-04-17,TOR,1434.0442233722613
7794,2013-10-30,TOR,1443.754730677837
7827,2013-11-01,TOR,1452.9082061522492
7853,2013-11-02,TOR,1446.905814631043
7880,2013-11-05,TOR,1459.5719872496816
7897,2013-11-06,TOR,1454.2385029748343
7923,2013-11-08,TOR,1442.8731346576517
7942,2013-11-09,TOR,1438.773460896216
7977,2013-11-11,TOR,1446.9467147558073
7999,2013-11-13,TOR,1442.0521999207833
8018,2013-11-15,TOR,1459.2677390526337
8058,2013-11-17,TOR,1448.900596064044
8095,2013-11-20,TOR,1436.3325444059606
8118,2013-11-22,TOR,1449.3122609788177
8180,2013-11-26,TOR,1455.3128882583744
8216,2013-11-29,TOR,1443.1039217521522
8250,2013-12-01,TOR,1438.3562801636792
8287,2013-12-03,TOR,1432.275981504969
8319,2013-12-06,TOR,1427.4384122433873
8351,2013-12-08,TOR,1419.9370309315132
8368,2013-12-10,TOR,1436.0431327327276
8404,2013-12-13,TOR,1430.0923929673015
8433,2013-12-14,TOR,1436.2867901310503
8478,2013-12-18,TOR,1451.0218991469146
8513,2013-12-20,TOR,1435.6150358444645
8543,2013-12-22,TOR,1451.0590029896387
8561,2013-12-23,TOR,1469.2141282750401
8591,2013-12-27,TOR,1466.5742490177836
8604,2013-12-28,TOR,1479.9981349951463
8655,2013-12-31,TOR,1487.1205145158885
8662,2014-01-01,TOR,1500.1690448219658
8689,2014-01-03,TOR,1511.9017167734146
8725,2014-01-05,TOR,1523.0854635237038
8745,2014-01-07,TOR,1520.1427626060386
8766,2014-01-08,TOR,1516.0806841313813
8810,2014-01-11,TOR,1520.5895982817221
8834,2014-01-13,TOR,1527.3547094583046
8863,2014-01-15,TOR,1530.1972569307154
8892,2014-01-17,TOR,1519.7274892557457
8926,2014-01-19,TOR,1525.2641049593885
8941,2014-01-20,TOR,1510.7470737453152
8972,2014-01-22,TOR,1499.2353000714215
8993,2014-01-24,TOR,1508.0709253222428
9018,2014-01-25,TOR,1517.692864614897
9051,2014-01-27,TOR,1508.4900375838765
9076,2014-01-29,TOR,1522.1713532494466
9111,2014-01-31,TOR,1524.5531758157556
9137,2014-02-01,TOR,1538.6350703391759
9161,2014-02-03,TOR,1532.4756660016903
9193,2014-02-05,TOR,1543.1055698270247
9219,2014-02-07,TOR,1531.6798655716498
9252,2014-02-10,TOR,1526.9142590580186
9280,2014-02-12,TOR,1532.7793679111908
9311,2014-02-18,TOR,1539.0308677776045
9328,2014-02-19,TOR,1550.0179442035003
9358,2014-02-21,TOR,1536.8174260331718
9394,2014-02-23,TOR,1540.8919745736152
9415,2014-02-25,TOR,1543.5157613784531
9450,2014-02-27,TOR,1551.862721632124
9490,2014-03-02,TOR,1537.6591010711581
9560,2014-03-07,TOR,1546.137681673627
9603,2014-03-09,TOR,1550.175160374848
9611,2014-03-10,TOR,1561.992437071872
9642,2014-03-12,TOR,1554.728939817325
9670,2014-03-14,TOR,1558.1348171959019
9698,2014-03-16,TOR,1567.8356643800535
9731,2014-03-18,TOR,1553.4960475754688
9747,2014-03-19,TOR,1544.0386578140296
9770,2014-03-21,TOR,1553.756796821045
9802,2014-03-23,TOR,1544.6053418388585
9837,2014-03-25,TOR,1549.909691352817
9849,2014-03-26,TOR,1538.7303247518128
9874,2014-03-28,TOR,1546.8988721543178
9915,2014-03-30,TOR,1550.2145517070342
9933,2014-03-31,TOR,1556.3422035984458
9958,2014-04-02,TOR,1551.8692323565406
9984,2014-04-04,TOR,1561.5543590877542
10019,2014-04-05,TOR,1569.3578010615745
10054,2014-04-09,TOR,1573.849566596594
10080,2014-04-11,TOR,1575.4163753204223
10123,2014-04-13,TOR,1560.492211894105
10136,2014-04-14,TOR,1567.704494492077
10177,2014-04-16,TOR,1569.4065142525765
10196,2014-10-29,TOR,1561.070419184951
10241,2014-11-01,TOR,1565.8990857762055
10263,2014-11-02,TOR,1571.2535999235672
10284,2014-11-04,TOR,1565.1604260257354
10295,2014-11-05,TOR,1574.7698063827202
10328,2014-11-07,TOR,1581.1002295607334
10360,2014-11-09,TOR,1587.4070842448452
10378,2014-11-11,TOR,1588.8041254408568
10408,2014-11-13,TOR,1590.7961410604094
10436,2014-11-15,TOR,1578.1082084536708
10494,2014-11-19,TOR,1581.2124547646547
10510,2014-11-21,TOR,1591.6176791884384
10533,2014-11-22,TOR,1593.8916455058031
10558,2014-11-24,TOR,1602.1465158024278
10583,2014-11-26,TOR,1608.9581849765507
10606,2014-11-28,TOR,1618.5797475132244
10647,2014-11-30,TOR,1605.2319174753165
10673,2014-12-02,TOR,1591.2293364607383
10691,2014-12-03,TOR,1600.6591870640418
10708,2014-12-05,TOR,1606.741783816219
10754,2014-12-08,TOR,1590.742248261998
10763,2014-12-09,TOR,1595.6580807116952
10810,2014-12-12,TOR,1585.659748188785
10847,2014-12-14,TOR,1590.3895706829742
10856,2014-12-15,TOR,1597.8083534110872
10884,2014-12-17,TOR,1600.3353785942368
10909,2014-12-19,TOR,1604.9502621667662
10932,2014-12-21,TOR,1609.4641640439943
10951,2014-12-22,TOR,1611.9784906640632
11013,2014-12-27,TOR,1604.8484689458921
11037,2014-12-28,TOR,1618.9121536111923
11069,2014-12-30,TOR,1628.3011193738073
11105,2015-01-02,TOR,1622.1350808850686
11131,2015-01-04,TOR,1616.6145511928964
11214,2015-01-10,TOR,1607.600186661928
11238,2015-01-12,TOR,1609.959150318369
11262,2015-01-14,TOR,1592.6793977583143
11290,2015-01-16,TOR,1594.3291750506896
11320,2015-01-18,TOR,1583.2079543803238
11343,2015-01-19,TOR,1568.4169847195492
11361,2015-01-21,TOR,1577.1553270704874
11383,2015-01-23,TOR,1572.005377684635
11424,2015-01-25,TOR,1576.746285632404
11443,2015-01-27,TOR,1580.2952876843465
11458,2015-01-28,TOR,1589.3976434408553
11489,2015-01-30,TOR,1592.1158196797633
11505,2015-01-31,TOR,1600.733482797576
11528,2015-02-02,TOR,1613.1398993223875
11554,2015-02-04,TOR,1596.6558809575859
11582,2015-02-06,TOR,1580.522818079537
11624,2015-02-08,TOR,1589.1444736583749
11660,2015-02-11,TOR,1597.7343730717957
11689,2015-02-20,TOR,1604.3644619776032
11715,2015-02-21,TOR,1619.008103022315
11741,2015-02-23,TOR,1612.2123148700618
11757,2015-02-24,TOR,1601.7977722734386
11792,2015-02-27,TOR,1594.887761187635
11815,2015-02-28,TOR,1584.9469793771163
11839,2015-03-02,TOR,1570.6298386257768
11866,2015-03-04,TOR,1575.5036297228637
11935,2015-03-08,TOR,1562.1393701174663
11959,2015-03-10,TOR,1555.8991736788244
11996,2015-03-13,TOR,1550.7353490588696
12030,2015-03-15,TOR,1556.1536769309519
12037,2015-03-16,TOR,1545.4042028990445
12068,2015-03-18,TOR,1556.9894878496336
12103,2015-03-20,TOR,1559.82013037455
12132,2015-03-22,TOR,1553.037762896029
12155,2015-03-24,TOR,1555.4848949145758
12170,2015-03-25,TOR,1543.8107512409426
12202,2015-03-27,TOR,1531.699892484234
12246,2015-03-30,TOR,1534.7878972947046
12275,2015-04-01,TOR,1545.4728619239613
12295,2015-04-03,TOR,1552.5399418489626
12312,2015-04-04,TOR,1543.910471818672
12381,2015-04-10,TOR,1528.7026973741267
12405,2015-04-11,TOR,1536.0988979021809
12453,2015-04-14,TOR,1546.808463461075
12498,2015-10-28,TOR,1538.2633432137625
12529,2015-10-30,TOR,1544.487047333895
12560,2015-11-01,TOR,1556.6176049336527
12589,2015-11-03,TOR,1560.5906357611213
12607,2015-11-04,TOR,1574.3048145211665
12623,2015-11-06,TOR,1587.4370838852171
12663,2015-11-08,TOR,1572.7130772313762
12688,2015-11-10,TOR,1562.4371096353527
12697,2015-11-11,TOR,1544.8121458578735
12728,2015-11-13,TOR,1549.0347644859166
